longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity,room_per_household,room_per_capita,bed_room_ratio,income_per_capita,age_binned_custom,distance_to_LA,distance_to_silicon_valey
-118.16,34.01,36.0,1.7679,142800.0,<1H OCEAN,4.0,1.3,0.3,0.0,Old,9.036641079788954,514.5431921773801
-117.18,34.06,52.0,1.3021,100000.0,INLAND,4.0,1.8,0.2,0.0,Old,98.20841741805052,575.217974963175
-117.93,33.78,36.0,4.3906,231300.0,<1H OCEAN,5.9,2.1,0.2,0.0,Old,41.87060441186485,547.737304607522
-120.65,38.5,10.0,2.65,116700.0,INLAND,6.8,2.8,0.2,0.0,New,538.7653487677184,174.7928354140737
-117.1,32.71,9.0,2.085,92600.0,NEAR OCEAN,4.3,1.2,0.2,0.0,New,182.98867564097884,688.1371806045072
-118.24,34.13,37.0,3.3636,257700.0,<1H OCEAN,4.3,1.7,0.2,0.0,Old,8.636642324902166,499.7319896379942
-120.06,39.09,30.0,2.1987,124000.0,INLAND,24.0,9.4,0.2,0.0,Old,582.1638807446159,257.46220209401184
-117.85,33.79,40.0,2.4688,236400.0,<1H OCEAN,3.6,1.7,0.3,0.0,Old,46.59614534948208,551.8907447933206
-117.98,33.66,26.0,6.1624,279400.0,<1H OCEAN,6.5,2.2,0.2,0.0,Medium,49.87968412066161,554.6873423265876
-124.05,40.59,32.0,3.4408,95200.0,<1H OCEAN,5.3,2.0,0.2,0.0,Old,889.0842471956987,395.1913377768648
-121.97,37.55,17.0,3.168,189400.0,<1H OCEAN,4.2,1.6,0.3,0.0,New,513.7745425994174,19.62616658201485
-119.06,36.15,20.0,1.6354,49000.0,INLAND,5.2,1.5,0.2,0.0,Medium,244.34280770033803,300.7750674047705
-118.42,34.16,28.0,3.9028,367900.0,<1H OCEAN,4.9,2.4,0.2,0.0,Medium,20.189239459966245,486.1411410976826
-122.56,38.41,20.0,5.93,384600.0,<1H OCEAN,6.3,2.4,0.2,0.0,Medium,619.8252830472014,121.79324672685115
-118.34,34.12,41.0,4.2415,409600.0,<1H OCEAN,5.1,2.6,0.2,0.0,Old,11.64262441603175,494.3599280068619
-122.33,40.47,30.0,2.125,66100.0,INLAND,5.2,1.9,0.2,0.0,Old,798.9480568597191,343.0154757126634
-118.29,34.03,38.0,2.0848,135200.0,<1H OCEAN,3.4,0.8,0.3,0.0,Old,4.933814817422227,504.89091076550994
-118.39,34.16,20.0,3.2388,256300.0,<1H OCEAN,4.1,2.5,0.3,0.0,Medium,18.033574221469078,487.97881431275266
-121.29,37.96,52.0,0.8738,75000.0,INLAND,3.4,1.9,0.4,0.0,Old,513.1885044767615,92.85446416782555
-121.8,37.31,21.0,5.0543,232000.0,<1H OCEAN,6.8,1.5,0.2,0.0,Medium,483.95807987675255,24.382859435084114
-118.13,33.97,36.0,4.6992,251900.0,<1H OCEAN,6.6,2.1,0.2,0.0,Old,13.908391489012166,519.6938182342891
-118.22,33.9,30.0,1.7262,115600.0,<1H OCEAN,4.2,0.9,0.3,0.0,Old,17.0237907778501,520.0100719005155
-121.87,39.74,7.0,3.9,147000.0,INLAND,6.6,2.3,0.2,0.0,New,708.9804810532916,261.6550568015379
-122.42,37.93,47.0,4.016,274500.0,NEAR BAY,4.7,2.6,0.2,0.0,Old,571.66299456858,68.18059060120903
-121.95,37.74,19.0,6.3325,250000.0,<1H OCEAN,6.7,2.2,0.2,0.0,Medium,528.4758027444515,40.259674102470385
-124.02,40.8,22.0,3.9792,133900.0,<1H OCEAN,5.9,2.2,0.2,0.0,Medium,906.2855953600431,415.1185493262241
-121.82,38.01,25.0,3.4722,127000.0,INLAND,5.3,1.9,0.2,0.0,Medium,544.6407159941635,72.19669858316207
-118.39,34.17,28.0,3.2052,283600.0,<1H OCEAN,4.0,2.1,0.3,0.0,Medium,18.78688082483421,487.15169497822126
-121.93,37.53,27.0,4.7478,243500.0,<1H OCEAN,5.8,1.9,0.2,0.0,Medium,509.75982455136494,19.426259765392352
-119.09,36.21,43.0,1.9861,47700.0,INLAND,4.6,1.4,0.2,0.0,Old,251.50898510189242,295.2986805146067
-120.41,34.86,15.0,4.375,158000.0,<1H OCEAN,5.4,2.4,0.2,0.0,New,218.29012833086168,317.2406435176864
-122.19,39.92,20.0,1.023,54200.0,INLAND,4.2,1.9,0.3,0.0,Medium,739.714907685008,281.36648222754087
-118.99,35.4,48.0,3.5714,84600.0,INLAND,5.9,2.4,0.2,0.0,Old,164.40112525205703,352.6282469015596
-121.29,38.14,34.0,3.2338,101800.0,INLAND,5.2,2.0,0.2,0.0,Old,530.0087792647599,107.4665256115631
-117.06,32.64,30.0,5.766,186100.0,NEAR OCEAN,6.6,2.4,0.1,0.0,Old,191.49906908436967,696.5108118868408
-117.37,33.95,32.0,4.3542,142600.0,INLAND,7.1,2.9,0.2,0.0,Old,81.50746593767418,570.449298229271
-121.27,37.96,43.0,1.962,52700.0,INLAND,4.6,1.3,0.2,0.0,Old,512.226903116603,94.14875473201133
-118.14,34.17,34.0,2.3062,158000.0,<1H OCEAN,4.4,1.2,0.3,0.0,Old,16.19526626243324,502.79620166389253
-117.24,34.06,9.0,3.2604,93300.0,INLAND,5.0,2.0,0.2,0.0,New,92.66927539468986,571.0684891661248
-121.86,39.78,12.0,3.0905,117800.0,INLAND,5.1,2.1,0.2,0.0,New,712.4943120387308,266.14234484258225
-119.41,36.68,18.0,3.4044,115300.0,INLAND,6.2,1.9,0.2,0.0,New,310.20858498188073,248.28457485295104
-121.44,38.54,44.0,2.5694,92400.0,INLAND,5.1,2.2,0.2,0.0,Old,574.7215973541794,138.95471720118223
-122.3,37.53,40.0,6.0,384200.0,NEAR OCEAN,6.0,2.4,0.2,0.0,Old,532.2051273703105,26.65418904391277
-120.63,35.13,16.0,1.7878,55000.0,<1H OCEAN,4.3,2.7,0.3,0.0,New,249.43010380589877,281.42912916703625
-121.89,38.02,36.0,3.3371,94600.0,INLAND,5.0,1.5,0.2,0.0,Old,549.2696403825097,71.73881196480977
-120.04,36.74,14.0,1.6168,71800.0,INLAND,4.4,1.4,0.2,0.0,New,339.9170657860467,193.27968553310953
-117.05,32.76,37.0,3.6625,154800.0,NEAR OCEAN,5.6,2.4,0.2,0.0,Old,181.29941683984933,686.8967607328816
-121.93,37.71,26.0,4.2281,206000.0,<1H OCEAN,6.0,2.1,0.2,0.0,Medium,524.797527037969,37.52499503696662
-119.77,36.76,40.0,1.2101,49100.0,INLAND,4.0,0.9,0.3,0.0,Old,330.85849450812674,215.00034043444083
-118.37,33.87,19.0,6.02,304200.0,<1H OCEAN,5.4,2.1,0.2,0.0,Medium,23.33906504203514,513.6029351693849
-118.16,34.17,46.0,3.5909,155400.0,<1H OCEAN,5.9,2.2,0.2,0.0,Old,15.178308558061476,501.52516428240597
-121.32,38.61,22.0,2.774,190200.0,INLAND,5.1,2.1,0.2,0.0,Medium,576.1673969319058,150.36054881645256
-118.28,33.99,37.0,1.4625,103000.0,<1H OCEAN,4.2,1.2,0.3,0.0,Old,7.670887719391311,508.83581768132507
-122.27,37.74,28.0,3.6875,353900.0,NEAR BAY,4.7,2.3,0.2,0.0,Medium,547.2038797603975,43.394843760433496
-119.01,35.24,6.0,3.125,65000.0,INLAND,3.8,1.2,0.2,0.0,New,149.3246614267288,362.8467353293894
-122.49,37.74,52.0,4.5744,315200.0,NEAR OCEAN,5.4,2.0,0.2,0.0,Old,560.578898961087,54.687637663573774
-118.12,33.88,36.0,3.0795,218400.0,<1H OCEAN,5.2,1.9,0.2,0.0,Old,22.260738822063917,527.7627430494633
-120.1,36.16,17.0,2.3295,55000.0,INLAND,4.1,0.8,0.3,0.0,New,288.645822627268,221.56501121821415
-120.8,38.31,37.0,3.2135,123600.0,INLAND,5.5,2.5,0.2,0.0,Old,525.3843503168155,150.7721508859144
-117.86,33.79,34.0,3.8929,187500.0,<1H OCEAN,4.4,1.5,0.2,0.0,Old,45.87731336713822,551.2656511608141
-118.28,34.18,52.0,5.3185,358000.0,<1H OCEAN,6.2,2.3,0.2,0.0,Old,14.56636483789324,493.1536734898456
-118.14,34.05,39.0,3.875,236400.0,<1H OCEAN,5.4,2.0,0.2,0.0,Old,9.577670812772633,512.5107914340571
-122.24,38.13,37.0,4.0938,126900.0,NEAR BAY,6.0,2.4,0.2,0.0,Old,578.0198055185762,83.9658819857783
-117.22,32.78,22.0,3.4527,175000.0,NEAR OCEAN,4.7,2.0,0.2,0.0,Medium,170.22060117237623,674.9899830183833
-120.8,37.61,30.0,3.9688,175000.0,INLAND,6.6,2.0,0.2,0.0,Old,457.31571932130026,113.90494361956372
-121.4,38.49,12.0,3.5968,106300.0,INLAND,5.8,1.8,0.2,0.0,New,568.1675233972067,135.3339453964545
-122.46,37.72,39.0,2.9688,232000.0,NEAR OCEAN,5.6,1.6,0.3,0.0,Old,557.1427296251801,51.25210717414018
-119.72,36.76,23.0,2.3006,69000.0,INLAND,5.1,1.8,0.2,0.0,Medium,328.9821472996549,219.21128513281232
-122.41,37.74,52.0,1.9464,249000.0,NEAR BAY,5.2,2.0,0.2,0.0,Old,555.670510293346,50.00541674878733
-118.13,33.86,45.0,4.4,209500.0,<1H OCEAN,5.2,2.0,0.2,0.0,Old,23.76879712889248,528.8202740010031
-119.83,36.78,30.0,2.8359,80300.0,INLAND,4.9,1.9,0.2,0.0,Old,335.1726336530614,209.20983473911792
-118.09,33.91,34.0,3.4211,141100.0,<1H OCEAN,4.9,1.2,0.2,0.0,Old,21.225153642607207,527.116382121832
-121.75,36.92,46.0,2.4615,177800.0,<1H OCEAN,4.5,1.3,0.2,0.0,Old,449.90360443663843,58.63473540052385
-117.38,33.2,17.0,1.9386,106300.0,NEAR OCEAN,4.4,1.5,0.3,0.0,New,123.92206818435567,629.7850336539062
-122.37,41.41,28.0,1.27,53100.0,INLAND,4.7,1.9,0.2,0.0,Medium,893.7022302864835,447.400297779208
-122.12,37.91,34.0,8.3678,455300.0,NEAR BAY,7.9,2.9,0.1,0.0,Old,552.5457280059264,58.25389055178021
-118.22,34.07,36.0,1.7463,158300.0,<1H OCEAN,3.4,0.8,0.3,0.0,Old,2.947122893753912,505.89107754212245
-119.55,37.75,30.0,3.5391,55900.0,INLAND,5.2,1.4,0.2,0.0,Old,426.8941946973939,225.13983553954353
-117.11,32.75,46.0,2.4219,90600.0,NEAR OCEAN,3.6,1.2,0.3,0.0,Old,178.8340620091098,684.1278025340943
-118.73,34.27,25.0,5.653,225800.0,<1H OCEAN,7.0,2.0,0.1,0.0,Medium,50.93578522061794,458.24119812792065
-121.32,38.62,33.0,2.6897,148300.0,INLAND,4.5,1.9,0.2,0.0,Old,577.1332091031397,151.36119262806565
-119.07,35.27,25.0,2.5804,97900.0,INLAND,5.2,1.7,0.2,0.0,Medium,154.8775651260858,356.56222986352896
-117.66,33.61,17.0,6.0471,248400.0,<1H OCEAN,6.5,2.0,0.1,0.0,New,72.97341214360247,578.5115229085834
-117.38,33.2,26.0,1.3903,184400.0,NEAR OCEAN,4.5,1.5,0.3,0.0,Medium,123.92206818435567,629.7850336539062
-118.46,33.99,44.0,4.0598,335900.0,<1H OCEAN,4.4,2.1,0.3,0.0,Old,21.135690140321383,498.0441937393133
-115.5,32.75,13.0,3.4107,142500.0,INLAND,5.2,0.4,0.2,0.0,New,293.2534170718415,788.5676137956491
-117.91,33.81,18.0,2.5625,153100.0,<1H OCEAN,3.5,1.5,0.3,0.0,New,40.91061584434999,546.507708586704
-121.23,37.95,32.0,2.7958,59000.0,INLAND,5.1,1.6,0.2,0.0,Old,509.38393537500286,96.060566960794
-119.23,34.25,28.0,8.0,275000.0,NEAR OCEAN,2.9,0.9,0.1,0.3,Medium,93.56592733796617,431.78013046932375
-116.9,33.74,14.0,2.3712,127900.0,INLAND,5.3,2.6,0.2,0.0,New,129.02125110031548,618.1898671592807
-122.19,37.79,47.0,2.9514,198100.0,NEAR BAY,4.8,2.1,0.2,0.0,Old,546.5610474146707,46.180295355736945
-118.36,33.96,37.0,3.6583,177300.0,<1H OCEAN,3.6,1.1,0.3,0.0,Old,14.83297446191387,506.53680270552474
-122.68,38.46,17.0,4.7143,202900.0,<1H OCEAN,6.5,2.6,0.2,0.0,New,630.8334958062317,131.0206264597104
-117.09,32.57,17.0,5.1478,138900.0,NEAR OCEAN,5.1,1.2,0.2,0.0,New,196.3809167878171,700.7464677810024
-117.55,34.14,3.0,5.3638,206300.0,INLAND,6.4,2.0,0.2,0.0,New,64.75153976111258,543.9178519252108
-122.05,37.87,30.0,6.7192,397500.0,NEAR BAY,7.1,2.7,0.1,0.0,Old,545.177812857251,53.55650900575287
-119.02,35.37,44.0,1.7213,61600.0,INLAND,4.9,1.8,0.2,0.0,Old,162.5683784796174,352.6760536741483
-122.11,37.88,37.0,6.4666,348200.0,NEAR BAY,6.6,2.5,0.2,0.0,Old,549.4416170525307,54.858430214771694
-117.38,34.2,16.0,3.7578,137500.0,INLAND,2.5,0.6,0.2,0.0,New,81.34363613368765,551.1085297237704
-122.54,37.7,36.0,4.2472,292500.0,NEAR OCEAN,5.6,2.2,0.2,0.0,Old,560.5274191375202,54.96493709011692
-123.34,39.5,15.0,1.8967,96600.0,INLAND,5.4,2.2,0.2,0.0,New,756.3164613046865,259.84737302021244
-117.35,34.01,23.0,2.725,95300.0,INLAND,5.6,1.9,0.2,0.0,Medium,82.66654998610149,567.2629603189552
-121.25,38.03,29.0,6.6605,220700.0,INLAND,7.8,2.9,0.1,0.0,Old,517.8103676005568,100.77316295838948
-118.39,34.05,47.0,5.7509,474100.0,<1H OCEAN,5.2,2.2,0.2,0.0,Old,13.509998562226723,497.1494275757723
-117.1,34.21,22.0,4.5268,108400.0,INLAND,9.9,3.8,0.2,0.0,Medium,106.93950430986409,570.0308883745793
-123.01,38.67,33.0,4.6875,246200.0,<1H OCEAN,6.9,2.3,0.2,0.0,Old,667.2856930417548,165.0978023706339
-118.1,33.79,35.0,5.7368,287200.0,<1H OCEAN,6.2,2.4,0.2,0.0,Old,31.97526540145393,536.503468840072
-119.02,35.38,48.0,1.1875,63800.0,INLAND,5.5,2.7,0.3,0.0,Old,163.56491364037925,351.95958771020497
-118.3,33.9,27.0,3.4,224100.0,<1H OCEAN,5.0,1.6,0.2,0.0,Medium,17.665815374255793,515.2007514319413
-122.06,37.99,17.0,1.8229,137500.0,NEAR BAY,4.9,3.4,0.2,0.0,New,555.9799500130629,66.87219872230591
-121.9,37.37,20.0,1.0938,187500.0,<1H OCEAN,1.1,0.6,0.9,0.0,Medium,494.8677540023006,14.084056583967705
-121.89,36.59,18.0,3.1364,150000.0,NEAR OCEAN,3.6,2.6,0.3,0.0,New,434.91335961338086,89.75185285658283
-117.93,34.09,35.0,4.0167,165500.0,<1H OCEAN,5.0,1.7,0.2,0.0,Old,29.25891544965816,522.6389085509102
-118.66,34.23,18.0,6.1288,350000.0,<1H OCEAN,8.2,3.4,0.2,0.0,New,43.16513908347283,465.79005106974523
-122.19,37.79,50.0,2.9844,179900.0,NEAR BAY,5.3,2.1,0.2,0.0,Old,546.5610474146707,46.180295355736945
-118.36,33.88,44.0,4.4271,336200.0,<1H OCEAN,5.5,1.9,0.2,0.0,Old,21.91735418506831,513.3374125396322
-121.37,37.06,25.0,3.8062,340900.0,INLAND,4.6,1.6,0.2,0.0,Medium,437.78771409263385,71.02076347754812
-121.31,38.62,31.0,6.244,240000.0,INLAND,6.8,2.8,0.1,0.0,Old,576.7047745766788,151.73907263548102
-118.32,33.79,21.0,3.6797,271100.0,<1H OCEAN,4.2,2.0,0.2,0.0,Medium,29.92704531909624,523.3986419075536
-118.58,34.21,13.0,4.0313,299300.0,<1H OCEAN,5.1,1.7,0.2,0.0,New,35.61880843827111,472.2633753473573
-121.94,37.75,16.0,6.6204,296100.0,<1H OCEAN,6.7,2.1,0.1,0.0,New,528.7522946466257,41.5507994425161
-118.35,34.08,52.0,4.5833,333900.0,<1H OCEAN,4.8,2.4,0.2,0.0,Old,10.286002310103548,497.06759998770235
-117.65,33.65,15.0,6.7543,251900.0,<1H OCEAN,7.2,2.0,0.1,0.0,New,70.77476619509919,575.8680644471775
-117.95,33.93,25.0,3.4702,161900.0,<1H OCEAN,4.6,1.4,0.2,0.0,Medium,30.333219420572355,534.2034270778289
-117.92,33.88,32.0,5.3986,318700.0,<1H OCEAN,6.9,2.8,0.1,0.0,Old,35.494397094690555,540.1569573738824
-117.08,32.63,28.0,2.2788,146300.0,NEAR OCEAN,4.8,1.6,0.2,0.0,Medium,191.3506879097794,696.1764937227852
-117.77,34.12,15.0,4.4609,230000.0,INLAND,6.1,2.1,0.2,0.0,New,44.360576709529894,530.7347669667699
-117.87,33.88,24.0,3.3036,183900.0,<1H OCEAN,3.8,1.7,0.3,0.0,Medium,39.46772317768336,543.3055596932331
-122.46,37.71,49.0,2.875,225000.0,NEAR OCEAN,5.3,1.5,0.2,0.0,Old,556.3495178492136,50.46048687693705
-117.1,33.17,12.0,5.4819,183800.0,<1H OCEAN,5.8,2.0,0.2,0.0,New,144.3589544685069,649.685454327202
-122.78,38.37,21.0,3.7991,175000.0,<1H OCEAN,4.9,1.9,0.2,0.0,Medium,629.0568572060109,126.22316133569358
-120.64,37.38,21.0,2.567,70400.0,INLAND,5.1,1.4,0.2,0.0,Medium,428.1495267070485,125.53870512982581
-117.09,32.63,27.0,2.4148,67500.0,NEAR OCEAN,3.9,1.5,0.3,0.0,Medium,190.8252737648248,695.5822297035154
-118.28,33.99,38.0,1.5109,104000.0,<1H OCEAN,4.9,1.3,0.2,0.0,Old,7.670887719391311,508.83581768132507
-118.26,34.24,42.0,4.4821,271900.0,<1H OCEAN,4.4,1.6,0.2,0.0,Old,20.88589098616355,489.5498230080851
-117.95,33.66,26.0,6.8226,329800.0,<1H OCEAN,8.0,2.8,0.1,0.0,Medium,51.295064437755926,556.5031870600429
-121.48,38.57,52.0,1.625,187500.0,INLAND,3.0,2.1,0.3,0.0,Old,579.3719119041582,140.7173807101951
-118.46,34.25,32.0,3.6989,208600.0,<1H OCEAN,5.2,2.1,0.2,0.0,Old,29.653056677521974,476.2387127346459
-118.45,34.18,34.0,3.6875,246400.0,<1H OCEAN,4.4,2.1,0.2,0.0,Old,23.732220874374274,482.6468840747017
-120.06,36.98,12.0,1.4712,60400.0,INLAND,5.3,1.6,0.2,0.0,New,364.21241373432093,183.04261788027898
-117.13,32.7,42.0,0.8991,78900.0,NEAR OCEAN,4.7,1.3,0.2,0.0,Old,182.29427216660542,687.2004755301423
-121.86,37.38,15.0,5.8686,181100.0,<1H OCEAN,5.0,1.5,0.2,0.0,New,493.2734723603092,17.51085530409485
-121.78,37.97,4.0,5.5601,213700.0,INLAND,7.2,2.2,0.1,0.0,New,538.9795768746212,69.13102339160015
-116.96,32.8,25.0,3.369,134400.0,<1H OCEAN,4.6,2.0,0.2,0.0,Medium,183.14012344487534,689.0162061279881
-122.29,40.39,17.0,1.8438,76400.0,INLAND,5.3,1.9,0.2,0.0,New,789.5164558520113,333.92721055099105
-117.27,33.55,4.0,5.5351,429000.0,<1H OCEAN,8.6,2.9,0.1,0.0,New,105.9823979171599,608.1808065171325
-118.21,34.05,28.0,2.52,131900.0,<1H OCEAN,3.8,0.8,0.3,0.0,Medium,3.121056633186798,508.15506849914146
-116.87,32.75,15.0,5.5164,248900.0,<1H OCEAN,6.6,2.1,0.2,0.0,New,192.84418872350386,698.7354762094561
-121.0,37.66,43.0,3.2632,138100.0,INLAND,5.6,2.5,0.2,0.0,Old,471.35529371323724,98.25034555131516
-123.48,40.34,19.0,2.7083,64500.0,INLAND,6.5,2.4,0.2,0.0,Medium,838.1193184720571,350.23272335841017
-118.31,34.06,47.0,1.6725,187500.0,<1H OCEAN,2.1,0.7,0.5,0.0,Old,6.1819266031965565,501.1739490742133
-121.51,38.69,28.0,2.1029,108600.0,INLAND,5.1,1.8,0.2,0.0,Medium,592.1469257696639,152.3527681566768
-118.03,33.84,30.0,5.4746,226400.0,<1H OCEAN,6.0,1.9,0.2,0.0,Old,30.729097002818015,536.605565727886
-122.08,37.62,17.0,2.6875,157300.0,NEAR BAY,4.5,2.2,0.2,0.0,New,526.0563338736764,25.88108073788506
-121.98,37.33,35.0,5.9567,294300.0,<1H OCEAN,6.1,2.1,0.2,0.0,Old,496.5306642329922,9.373625696367796
-118.05,33.92,33.0,3.2371,154700.0,<1H OCEAN,4.3,0.9,0.2,0.0,Old,23.137905123001396,528.7670780307656
-122.25,40.17,47.0,1.8077,54100.0,INLAND,5.2,1.8,0.2,0.0,Old,766.4397112817454,309.3413050427525
-118.99,35.36,18.0,1.1136,47800.0,INLAND,4.4,1.3,0.2,0.0,New,160.38268321232232,355.4741773546256
-117.32,34.1,27.0,3.1213,78800.0,INLAND,4.4,1.2,0.2,0.0,Medium,85.42406531480891,562.604129700678
-122.69,38.36,6.0,2.4827,177500.0,<1H OCEAN,4.6,2.2,0.2,0.0,New,623.0126020215565,121.44145981842982
-117.38,33.99,52.0,2.7054,141700.0,INLAND,5.7,2.0,0.2,0.0,Old,80.07056172155991,566.740196037651
-117.17,34.25,15.0,3.5625,165500.0,INLAND,16.6,6.0,0.2,0.0,New,101.41879448343366,562.2336911718057
-118.09,34.7,6.0,2.8548,138500.0,INLAND,8.1,3.0,0.2,0.0,New,73.23722010336354,465.4814374199187
-117.69,34.01,30.0,2.3,95600.0,INLAND,5.0,1.2,0.2,0.0,Old,51.34854486046044,544.5557382586442
-122.24,38.01,11.0,5.7862,269400.0,NEAR BAY,6.8,1.9,0.2,0.0,New,567.8343417512904,70.94157089907564
-121.35,38.04,5.0,5.5842,159100.0,INLAND,6.9,2.0,0.1,0.0,New,523.5039660238231,95.5840239917869
-118.18,33.9,32.0,3.5461,146400.0,<1H OCEAN,4.0,0.8,0.3,0.0,Old,17.879158279865504,522.4357532346135
-120.86,37.49,37.0,1.6213,69500.0,INLAND,4.6,1.2,0.2,0.0,Old,448.796642766932,106.58398961926068
-119.16,34.17,17.0,4.1279,223900.0,NEAR OCEAN,5.0,1.2,0.2,0.0,New,85.54535612313573,442.75067374091174
-116.47,33.81,7.0,2.4497,90900.0,INLAND,4.8,1.6,0.2,0.0,New,166.17868321341442,643.1500740126725
-120.29,36.88,34.0,2.4219,83900.0,INLAND,5.0,1.5,0.2,0.0,Old,364.5732639096732,166.8425483685977
-121.24,38.68,20.0,3.7426,135500.0,INLAND,5.9,2.1,0.2,0.0,Medium,579.5784552118795,160.41245128964124
-118.62,34.2,32.0,5.0025,234900.0,<1H OCEAN,5.9,1.9,0.2,0.0,Old,38.38971708222701,470.7119291547911
-118.4,34.23,37.0,4.0049,190000.0,<1H OCEAN,5.1,1.6,0.2,0.0,Old,24.429300190476788,481.59241600970216
-121.96,37.25,35.0,6.1648,371900.0,<1H OCEAN,5.9,2.1,0.2,0.0,Old,488.93795543992917,17.537503429338308
-117.95,35.08,1.0,4.875,141700.0,INLAND,5.5,2.6,0.2,0.2,New,117.15865596511635,449.26446537919185
-122.46,37.64,17.0,4.5938,251200.0,NEAR OCEAN,5.3,1.6,0.2,0.0,New,550.8276333194458,45.29486964639432
-117.27,33.02,13.0,4.7179,376700.0,NEAR OCEAN,5.0,2.3,0.2,0.0,New,145.8970375597887,651.5979692821038
-117.98,33.7,17.0,4.4148,239200.0,<1H OCEAN,5.9,2.1,0.2,0.0,New,46.058399012831536,551.3281100753676
-118.3,34.1,29.0,1.7083,166700.0,<1H OCEAN,2.9,1.0,0.4,0.0,Old,7.424130773903156,498.47438451351474
-122.05,37.34,34.0,7.7865,423900.0,<1H OCEAN,6.3,2.3,0.2,0.0,Old,501.65469176454485,5.31346387599566
-117.06,32.8,17.0,5.5,222000.0,<1H OCEAN,7.1,2.3,0.2,0.0,New,177.21859780675183,682.9089014374717
-121.76,37.3,6.0,6.1463,335500.0,<1H OCEAN,7.2,2.6,0.2,0.0,New,480.74020768882843,28.09309758195179
-121.36,38.03,7.0,3.5684,78700.0,INLAND,4.7,2.3,0.2,0.0,New,523.0586933325136,94.17032969495598
-121.98,37.32,17.0,4.2531,279800.0,<1H OCEAN,4.4,2.1,0.3,0.0,New,495.73323853645036,10.162082903249148
-118.21,34.13,52.0,3.25,214200.0,<1H OCEAN,4.3,1.7,0.2,0.0,Old,9.173185957631913,501.60844656590194
-122.3,37.97,35.0,3.375,149700.0,NEAR BAY,5.3,2.0,0.2,0.0,Old,567.9312774816906,68.09900248433591
-119.81,36.78,36.0,3.0,79700.0,INLAND,5.5,2.5,0.2,0.0,Old,334.39625021830693,210.8938853249977
-118.1,33.88,18.0,6.5515,319600.0,<1H OCEAN,6.6,1.9,0.2,0.0,New,23.264169012311655,528.9873602880484
-118.14,34.17,42.0,2.7148,166800.0,<1H OCEAN,4.2,1.3,0.3,0.0,Old,16.19526626243324,502.79620166389253
-117.05,32.8,16.0,3.0035,94600.0,<1H OCEAN,4.5,2.7,0.2,0.0,New,177.7977380681659,683.5166278607937
-121.71,36.88,19.0,3.7766,177000.0,<1H OCEAN,5.1,1.1,0.2,0.0,Medium,444.2562636387606,64.23087293403556
-122.01,37.92,18.0,8.3956,353600.0,NEAR BAY,8.3,2.7,0.1,0.0,New,547.1872802049286,59.250587513472304
-118.28,34.06,52.0,1.6184,225000.0,<1H OCEAN,2.2,0.5,0.5,0.0,Old,3.461242462659151,503.012485224846
-118.0,33.84,29.0,2.8169,165100.0,<1H OCEAN,4.3,1.1,0.2,0.0,Old,32.58130507990924,538.4555233571693
-117.47,33.94,34.0,3.0687,88500.0,INLAND,4.1,1.1,0.2,0.0,Old,72.55652255033321,564.5228930721223
-122.49,38.32,17.0,3.2727,176000.0,<1H OCEAN,5.2,2.1,0.2,0.0,New,608.243006378227,110.27818544999343
-122.49,37.74,44.0,5.6826,300000.0,NEAR OCEAN,4.7,1.8,0.2,0.0,Old,560.578898961087,54.687637663573774
-117.74,34.08,35.0,3.4398,134300.0,INLAND,5.5,1.8,0.2,0.0,Old,46.60023370840376,535.8166985558805
-117.82,33.75,24.0,2.8261,146500.0,<1H OCEAN,4.5,2.6,0.2,0.0,Medium,51.568895167877095,557.0405097412813
-122.07,37.63,27.0,2.4808,157600.0,NEAR BAY,4.0,1.4,0.3,0.0,Medium,526.284001631665,26.937078090884643
-121.54,38.58,30.0,1.3177,74300.0,INLAND,4.3,1.8,0.3,0.0,Old,583.0357972125115,139.9523000032546
-118.26,33.91,44.0,2.8859,120800.0,<1H OCEAN,5.6,2.0,0.2,0.0,Old,15.844866738987601,516.7558855202386
-115.57,32.79,34.0,3.6042,73600.0,INLAND,5.5,1.9,0.2,0.0,Old,285.3537110577587,780.7366347911329
-122.21,37.49,24.0,2.2746,225000.0,NEAR BAY,2.9,1.0,0.4,0.0,Medium,523.4578923863602,17.650874783979177
-118.13,34.04,42.0,4.3646,211400.0,<1H OCEAN,5.2,1.6,0.2,0.0,Old,10.585330956494234,513.95227961988
-121.31,38.71,18.0,4.3836,102000.0,INLAND,6.1,1.9,0.2,0.0,New,585.4269895695577,160.78798040346598
-122.02,37.58,15.0,3.3617,178100.0,NEAR BAY,4.2,1.5,0.2,0.0,New,519.2072046260673,21.620850902971455
-117.07,33.0,4.0,4.955,241500.0,<1H OCEAN,5.4,2.4,0.2,0.0,New,159.70742311178648,665.5582349759746
-118.65,34.2,23.0,6.9223,338400.0,<1H OCEAN,7.1,2.5,0.1,0.0,Medium,40.909172836757264,468.92760278995155
-122.28,38.3,23.0,2.0134,142500.0,NEAR BAY,4.0,2.1,0.3,0.0,Medium,594.8483916852767,103.15752944797596
-117.32,34.1,42.0,1.8681,59700.0,INLAND,4.4,1.1,0.2,0.0,Old,85.42406531480891,562.604129700678
-116.99,33.75,18.0,1.4366,77000.0,INLAND,4.6,2.4,0.3,0.0,New,120.70359532973315,611.2965330247147
